file.name,database,uri,sub.database,pathway.id,pathway.name,macromolecule.ID.type,simple.chemical.ID.type
PWY-6606.sbgn,MetaCyc,,MetaCyc,PWY-6606,guanosine nucleotides degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6607.sbgn,MetaCyc,,MetaCyc,PWY-6607,guanosine nucleotides degradation I,metacyc.SBGN,metacyc.SBGN
PWY-6608.sbgn,MetaCyc,,MetaCyc,PWY-6608,guanosine nucleotides degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6609.sbgn,MetaCyc,,MetaCyc,PWY-6609,adenine and adenosine salvage III,metacyc.SBGN,metacyc.SBGN
PWY-6610.sbgn,MetaCyc,,MetaCyc,PWY-6610,adenine salvage,metacyc.SBGN,metacyc.SBGN
PWY-6611.sbgn,MetaCyc,,MetaCyc,PWY-6611,adenine and adenosine salvage V,metacyc.SBGN,metacyc.SBGN
PWY-6612.sbgn,MetaCyc,,MetaCyc,PWY-6612,superpathway of tetrahydrofolate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6613.sbgn,MetaCyc,,MetaCyc,PWY-6613,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",metacyc.SBGN,metacyc.SBGN
PWY-6614.sbgn,MetaCyc,,MetaCyc,PWY-6614,tetrahydrofolate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6616.sbgn,MetaCyc,,MetaCyc,PWY-6616,sulfolactate degradation I,metacyc.SBGN,metacyc.SBGN
PWY-6617.sbgn,MetaCyc,,MetaCyc,PWY-6617,adenosine nucleotides degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6618.sbgn,MetaCyc,,MetaCyc,PWY-6618,guanine and guanosine salvage III,metacyc.SBGN,metacyc.SBGN
PWY-6619.sbgn,MetaCyc,,MetaCyc,PWY-6619,adenine and adenosine salvage VI,metacyc.SBGN,metacyc.SBGN
PWY-6620.sbgn,MetaCyc,,MetaCyc,PWY-6620,guanine and guanosine salvage,metacyc.SBGN,metacyc.SBGN
PWY-6621.sbgn,MetaCyc,,MetaCyc,PWY-6621,salicylate glucosides biosynthesis I,metacyc.SBGN,metacyc.SBGN
PWY-6622.sbgn,MetaCyc,,MetaCyc,PWY-6622,heptadecane biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6623.sbgn,MetaCyc,,MetaCyc,PWY-6623,salicylate glucosides biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6624.sbgn,MetaCyc,,MetaCyc,PWY-6624,salicylate glucosides biosynthesis III,metacyc.SBGN,metacyc.SBGN
PWY-6626.sbgn,MetaCyc,,MetaCyc,PWY-6626,cytidine-5'-diphosphate-glycerol biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6627.sbgn,MetaCyc,,MetaCyc,PWY-6627,salinosporamide A biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6628.sbgn,MetaCyc,,MetaCyc,PWY-6628,superpathway of L-phenylalanine biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6629.sbgn,MetaCyc,,MetaCyc,PWY-6629,superpathway of L-tryptophan biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6630.sbgn,MetaCyc,,MetaCyc,PWY-6630,superpathway of L-tyrosine biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6631.sbgn,MetaCyc,,MetaCyc,PWY-6631,<i>O</i> -methylation of tricetin,metacyc.SBGN,metacyc.SBGN
PWY-6632.sbgn,MetaCyc,,MetaCyc,PWY-6632,"caffeine degradation IV (bacteria, via demethylation and oxidation)",metacyc.SBGN,metacyc.SBGN
PWY-6633.sbgn,MetaCyc,,MetaCyc,PWY-6633,"caffeine degradation V (bacteria, via trimethylurate)",metacyc.SBGN,metacyc.SBGN
PWY-6634.sbgn,MetaCyc,,MetaCyc,PWY-6634,3-sulfopropanediol degradation,metacyc.SBGN,metacyc.SBGN
PWY-6636.sbgn,MetaCyc,,MetaCyc,PWY-6636,salicylate degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6637.sbgn,MetaCyc,,MetaCyc,PWY-6637,sulfolactate degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6638.sbgn,MetaCyc,,MetaCyc,PWY-6638,sulfolactate degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6640.sbgn,MetaCyc,,MetaCyc,PWY-6640,salicylate degradation IV,metacyc.SBGN,metacyc.SBGN
PWY-6641.sbgn,MetaCyc,,MetaCyc,PWY-6641,superpathway of sulfolactate degradation,metacyc.SBGN,metacyc.SBGN
PWY-6642.sbgn,MetaCyc,,MetaCyc,PWY-6642,(<i>R</i>)-cysteate degradation,metacyc.SBGN,metacyc.SBGN
PWY-6643.sbgn,MetaCyc,,MetaCyc,PWY-6643,coenzyme M biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6644.sbgn,MetaCyc,,MetaCyc,PWY-6644,fluoroacetate and fluorothreonine biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6645.sbgn,MetaCyc,,MetaCyc,PWY-6645,labdane-type diterpenes biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6646.sbgn,MetaCyc,,MetaCyc,PWY-6646,fluoroacetate degradation,metacyc.SBGN,metacyc.SBGN
PWY-6648.sbgn,MetaCyc,,MetaCyc,PWY-6648,rhamnolipid biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6649.sbgn,MetaCyc,,MetaCyc,PWY-6649,glycolate and glyoxylate degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6650.sbgn,MetaCyc,,MetaCyc,PWY-6650,juvenile hormone III biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6653.sbgn,MetaCyc,,MetaCyc,PWY-6653,<i>ent</i> -kaurene biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6654.sbgn,MetaCyc,,MetaCyc,PWY-6654,phosphopantothenate biosynthesis III (archaebacteria),metacyc.SBGN,metacyc.SBGN
PWY-6655.sbgn,MetaCyc,,MetaCyc,PWY-6655,xanthan biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6657.sbgn,MetaCyc,,MetaCyc,PWY-6657,polyhydroxydecanoate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6658.sbgn,MetaCyc,,MetaCyc,PWY-6658,acetan biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6659.sbgn,MetaCyc,,MetaCyc,PWY-6659,fusicoccin A biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6660.sbgn,MetaCyc,,MetaCyc,PWY-6660,2-heptyl-3-hydroxy-4(1<i>H</i>)-quinolone biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6661.sbgn,MetaCyc,,MetaCyc,PWY-6661,4-hydroxy-2(1<i>H</i>)-quinolone biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6662.sbgn,MetaCyc,,MetaCyc,PWY-6662,superpathway of quinolone and alkylquinolone biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6664.sbgn,MetaCyc,,MetaCyc,PWY-6664,di-myo-inositol phosphate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6665.sbgn,MetaCyc,,MetaCyc,PWY-6665,pterostilbene biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6666.sbgn,MetaCyc,,MetaCyc,PWY-6666,pyocyanin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6667.sbgn,MetaCyc,,MetaCyc,PWY-6667,resveratrol degradation,metacyc.SBGN,metacyc.SBGN
PWY-6668.sbgn,MetaCyc,,MetaCyc,PWY-6668,"(<i>E,E</i>)-4,8,12-trimethyltrideca-1,3,7,11-tetraene biosynthesis",metacyc.SBGN,metacyc.SBGN
PWY-6669.sbgn,MetaCyc,,MetaCyc,PWY-6669,&delta;-guaiene biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6670.sbgn,MetaCyc,,MetaCyc,PWY-6670,citronellol degradation,metacyc.SBGN,metacyc.SBGN
PWY-6672.sbgn,MetaCyc,,MetaCyc,PWY-6672,<i>cis</i>-genanyl-CoA degradation,metacyc.SBGN,metacyc.SBGN
PWY-6673.sbgn,MetaCyc,,MetaCyc,PWY-6673,caffeoylglucarate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6675.sbgn,MetaCyc,,MetaCyc,PWY-6675,sulfur oxidation IV (intracellular sulfur),metacyc.SBGN,metacyc.SBGN
PWY-6676.sbgn,MetaCyc,,MetaCyc,PWY-6676,superpathway of sulfide oxidation (phototrophic sulfur bacteria),metacyc.SBGN,metacyc.SBGN
PWY-6677.sbgn,MetaCyc,,MetaCyc,PWY-6677,thiosulfate oxidation IV (multienzyme complex),metacyc.SBGN,metacyc.SBGN
PWY-6678.sbgn,MetaCyc,,MetaCyc,PWY-6678,geraniol and nerol degradation,metacyc.SBGN,metacyc.SBGN
PWY-6679.sbgn,MetaCyc,,MetaCyc,PWY-6679,jadomycin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6681.sbgn,MetaCyc,,MetaCyc,PWY-6681,neurosporaxanthin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6682.sbgn,MetaCyc,,MetaCyc,PWY-6682,dehydrophos biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6683.sbgn,MetaCyc,,MetaCyc,PWY-6683,sulfate reduction III (assimilatory),metacyc.SBGN,metacyc.SBGN
PWY-6684.sbgn,MetaCyc,,MetaCyc,PWY-6684,aromatic  glucosinolate activation,metacyc.SBGN,metacyc.SBGN
PWY-6685.sbgn,MetaCyc,,MetaCyc,PWY-6685,glucosylglycerate biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6686.sbgn,MetaCyc,,MetaCyc,PWY-6686,mannosylglucosylglycerate biosynthesis I,metacyc.SBGN,metacyc.SBGN
PWY-6687.sbgn,MetaCyc,,MetaCyc,PWY-6687,mannosylglucosylglycerate biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6688.sbgn,MetaCyc,,MetaCyc,PWY-6688,thyronamine and iodothyronamine metabolism,metacyc.SBGN,metacyc.SBGN
PWY-6689.sbgn,MetaCyc,,MetaCyc,PWY-6689,tRNA splicing I,metacyc.SBGN,metacyc.SBGN
PWY-6690.sbgn,MetaCyc,,MetaCyc,PWY-6690,cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate,metacyc.SBGN,metacyc.SBGN
PWY-6691.sbgn,MetaCyc,,MetaCyc,PWY-6691,plaunotol biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6692.sbgn,MetaCyc,,MetaCyc,PWY-6692,Fe(II) oxidation,metacyc.SBGN,metacyc.SBGN
PWY-6693.sbgn,MetaCyc,,MetaCyc,PWY-6693,D-galactose degradation IV,metacyc.SBGN,metacyc.SBGN
PWY-6694.sbgn,MetaCyc,,MetaCyc,PWY-6694,oxalate degradation I,metacyc.SBGN,metacyc.SBGN
PWY-6695.sbgn,MetaCyc,,MetaCyc,PWY-6695,oxalate degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6696.sbgn,MetaCyc,,MetaCyc,PWY-6696,oxalate degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6697.sbgn,MetaCyc,,MetaCyc,PWY-6697,oxalate degradation IV,metacyc.SBGN,metacyc.SBGN
PWY-6698.sbgn,MetaCyc,,MetaCyc,PWY-6698,oxalate degradation V,metacyc.SBGN,metacyc.SBGN
PWY-6699.sbgn,MetaCyc,,MetaCyc,PWY-6699,oxalate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6700.sbgn,MetaCyc,,MetaCyc,PWY-6700,queuosine biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6703.sbgn,MetaCyc,,MetaCyc,PWY-6703,preQ<sub>0</sub> biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6704.sbgn,MetaCyc,,MetaCyc,PWY-6704,L-ascorbate degradation IV,metacyc.SBGN,metacyc.SBGN
PWY-6707.sbgn,MetaCyc,,MetaCyc,PWY-6707,gallate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6708.sbgn,MetaCyc,,MetaCyc,PWY-6708,ubiquinol-8 biosynthesis (prokaryotic),metacyc.SBGN,metacyc.SBGN
PWY-6710.sbgn,MetaCyc,,MetaCyc,PWY-6710,poly-hydroxy fatty acids biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6711.sbgn,MetaCyc,,MetaCyc,PWY-6711,archaeosine biosynthesis I,metacyc.SBGN,metacyc.SBGN
PWY-6713.sbgn,MetaCyc,,MetaCyc,PWY-6713,L-rhamnose degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6714.sbgn,MetaCyc,,MetaCyc,PWY-6714,L-rhamnose degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6717.sbgn,MetaCyc,,MetaCyc,PWY-6717,"(1,4)-&beta;-xylan degradation",metacyc.SBGN,metacyc.SBGN
PWY-6718.sbgn,MetaCyc,,MetaCyc,PWY-6718,sulfoacetaldehyde degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6720.sbgn,MetaCyc,,MetaCyc,PWY-6720,toyocamycin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6721.sbgn,MetaCyc,,MetaCyc,PWY-6721,sangivamycin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6722.sbgn,MetaCyc,,MetaCyc,PWY-6722,candicidin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6724.sbgn,MetaCyc,,MetaCyc,PWY-6724,starch degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6728.sbgn,MetaCyc,,MetaCyc,PWY-6728,methylaspartate cycle,metacyc.SBGN,metacyc.SBGN
PWY-6730.sbgn,MetaCyc,,MetaCyc,PWY-6730,methylhalides biosynthesis (plants),metacyc.SBGN,metacyc.SBGN
PWY-6731.sbgn,MetaCyc,,MetaCyc,PWY-6731,starch degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6733.sbgn,MetaCyc,,MetaCyc,PWY-6733,sporopollenin precursors biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6735.sbgn,MetaCyc,,MetaCyc,PWY-6735,starch degradation IV,metacyc.SBGN,metacyc.SBGN
PWY-6736.sbgn,MetaCyc,,MetaCyc,PWY-6736,sulfur volatiles biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6737.sbgn,MetaCyc,,MetaCyc,PWY-6737,starch degradation V,metacyc.SBGN,metacyc.SBGN
PWY-6738.sbgn,MetaCyc,,MetaCyc,PWY-6738,pinitol biosynthesis I,metacyc.SBGN,metacyc.SBGN
PWY-6739.sbgn,MetaCyc,,MetaCyc,PWY-6739,pinitol biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6742.sbgn,MetaCyc,,MetaCyc,PWY-6742,methane oxidation to methanol II,metacyc.SBGN,metacyc.SBGN
PWY-6744.sbgn,MetaCyc,,MetaCyc,PWY-6744,hydrogen production I,metacyc.SBGN,metacyc.SBGN
PWY-6745.sbgn,MetaCyc,,MetaCyc,PWY-6745,phytochelatins biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6748.sbgn,MetaCyc,,MetaCyc,PWY-6748,nitrate reduction VII (denitrification),metacyc.SBGN,metacyc.SBGN
PWY-6749.sbgn,MetaCyc,,MetaCyc,PWY-6749,CMP-legionaminate biosynthesis I,metacyc.SBGN,metacyc.SBGN
PWY-6751.sbgn,MetaCyc,,MetaCyc,PWY-6751,superpathway of hydrogen production,metacyc.SBGN,metacyc.SBGN
PWY-6752.sbgn,MetaCyc,,MetaCyc,PWY-6752,<i>o</i>-diquinones biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6753.sbgn,MetaCyc,,MetaCyc,PWY-6753,<i>S</i>-methyl-5'-thioadenosine degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6754.sbgn,MetaCyc,,MetaCyc,PWY-6754,<i>S</i>-methyl-5'-thioadenosine degradation I,metacyc.SBGN,metacyc.SBGN
PWY-6756.sbgn,MetaCyc,,MetaCyc,PWY-6756,<i>S</i>-methyl-5'-thioadenosine degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6758.sbgn,MetaCyc,,MetaCyc,PWY-6758,hydrogen production II,metacyc.SBGN,metacyc.SBGN
PWY-6759.sbgn,MetaCyc,,MetaCyc,PWY-6759,hydrogen production III,metacyc.SBGN,metacyc.SBGN
PWY-6760.sbgn,MetaCyc,,MetaCyc,PWY-6760,xylose degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6762.sbgn,MetaCyc,,MetaCyc,PWY-6762,salicylate glucosides biosynthesis IV,metacyc.SBGN,metacyc.SBGN
PWY-6763.sbgn,MetaCyc,,MetaCyc,PWY-6763,salicortin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6765.sbgn,MetaCyc,,MetaCyc,PWY-6765,hydrogen production IV,metacyc.SBGN,metacyc.SBGN
PWY-6766.sbgn,MetaCyc,,MetaCyc,PWY-6766,salicin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6767.sbgn,MetaCyc,,MetaCyc,PWY-6767,"4,4'-diapolycopenedioate biosynthesis",metacyc.SBGN,metacyc.SBGN
PWY-6769.sbgn,MetaCyc,,MetaCyc,PWY-6769,rhamnogalacturonan type I degradation I (fungi),metacyc.SBGN,metacyc.SBGN
PWY-6771.sbgn,MetaCyc,,MetaCyc,PWY-6771,rhamnogalacturonan type I degradation II (bacteria),metacyc.SBGN,metacyc.SBGN
PWY-6772.sbgn,MetaCyc,,MetaCyc,PWY-6772,hydrogen production V,metacyc.SBGN,metacyc.SBGN
PWY-6773.sbgn,MetaCyc,,MetaCyc,PWY-6773,"1,3-&beta;-D-glucan biosynthesis",metacyc.SBGN,metacyc.SBGN
PWY-6778.sbgn,MetaCyc,,MetaCyc,PWY-6778,laminaribiose degradation,metacyc.SBGN,metacyc.SBGN
PWY-6780.sbgn,MetaCyc,,MetaCyc,PWY-6780,hydrogen production VI,metacyc.SBGN,metacyc.SBGN
PWY-6781.sbgn,MetaCyc,,MetaCyc,PWY-6781,chlorogenic acid degradation,metacyc.SBGN,metacyc.SBGN
PWY-6784.sbgn,MetaCyc,,MetaCyc,PWY-6784,cellulose and hemicellulose degradation (cellulolosome),metacyc.SBGN,metacyc.SBGN
PWY-6785.sbgn,MetaCyc,,MetaCyc,PWY-6785,hydrogen production VIII,metacyc.SBGN,metacyc.SBGN
PWY-6786.sbgn,MetaCyc,,MetaCyc,PWY-6786,detoxification of reactive carbonyls in chloroplasts,metacyc.SBGN,metacyc.SBGN
PWY-6787.sbgn,MetaCyc,,MetaCyc,PWY-6787,flavonoid biosynthesis (in equisetum),metacyc.SBGN,metacyc.SBGN
PWY-6788.sbgn,MetaCyc,,MetaCyc,PWY-6788,cellulose degradation II (fungi),metacyc.SBGN,metacyc.SBGN
PWY-6789.sbgn,MetaCyc,,MetaCyc,PWY-6789,"(1,3)-&beta;-D-xylan degradation",metacyc.SBGN,metacyc.SBGN
PWY-6790.sbgn,MetaCyc,,MetaCyc,PWY-6790,L-arabinan degradation,metacyc.SBGN,metacyc.SBGN
PWY-6791.sbgn,MetaCyc,,MetaCyc,PWY-6791,xyloglucan degradation I (endoglucanase),metacyc.SBGN,metacyc.SBGN
PWY-6792.sbgn,MetaCyc,,MetaCyc,PWY-6792,scopoletin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6794.sbgn,MetaCyc,,MetaCyc,PWY-6794,adenosine 5'-phosphoramidate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6795.sbgn,MetaCyc,,MetaCyc,PWY-6795,"diacylglyceryl-<i>N,N,N</i>-trimethylhomoserine biosynthesis",metacyc.SBGN,metacyc.SBGN
PWY-6797.sbgn,MetaCyc,,MetaCyc,PWY-6797,6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (<i>Methanocaldococcus</i>),metacyc.SBGN,metacyc.SBGN
PWY-6799.sbgn,MetaCyc,,MetaCyc,PWY-6799,fatty acid biosynthesis (plant mitochondria),metacyc.SBGN,metacyc.SBGN
PWY-6801.sbgn,MetaCyc,,MetaCyc,PWY-6801,volatile esters biosynthesis (during fruit ripening),metacyc.SBGN,metacyc.SBGN
PWY-6802.sbgn,MetaCyc,,MetaCyc,PWY-6802,salidroside biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6803.sbgn,MetaCyc,,MetaCyc,PWY-6803,phosphatidylcholine acyl editing,metacyc.SBGN,metacyc.SBGN
PWY-6804.sbgn,MetaCyc,,MetaCyc,PWY-6804,diacylglycerol biosynthesis (PUFA enrichment in oilseed),metacyc.SBGN,metacyc.SBGN
PWY-6805.sbgn,MetaCyc,,MetaCyc,PWY-6805,cellulose degradation I (cellulosome),metacyc.SBGN,metacyc.SBGN
PWY-6806.sbgn,MetaCyc,,MetaCyc,PWY-6806,carotenoid cleavage,metacyc.SBGN,metacyc.SBGN
PWY-6807.sbgn,MetaCyc,,MetaCyc,PWY-6807,xyloglucan degradation II (exoglucanase),metacyc.SBGN,metacyc.SBGN
PWY-6808.sbgn,MetaCyc,,MetaCyc,PWY-6808,dTDP-D-forosamine biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6809.sbgn,MetaCyc,,MetaCyc,PWY-6809,neoxanthin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-681.sbgn,MetaCyc,,MetaCyc,PWY-681,dibenzothiophene desulfurization,metacyc.SBGN,metacyc.SBGN
PWY-6812.sbgn,MetaCyc,,MetaCyc,PWY-6812,xyloglucan degradation III (cellobiohydrolase),metacyc.SBGN,metacyc.SBGN
PWY-6813.sbgn,MetaCyc,,MetaCyc,PWY-6813,glucuronoarabinoxylan degradation,metacyc.SBGN,metacyc.SBGN
PWY-6815.sbgn,MetaCyc,,MetaCyc,PWY-6815,porphyran degradation,metacyc.SBGN,metacyc.SBGN
PWY-6816.sbgn,MetaCyc,,MetaCyc,PWY-6816,agarose degradation,metacyc.SBGN,metacyc.SBGN
PWY-6817.sbgn,MetaCyc,,MetaCyc,PWY-6817,&lambda;-carrageenan degradation,metacyc.SBGN,metacyc.SBGN
PWY-6818.sbgn,MetaCyc,,MetaCyc,PWY-6818,ornithine lipid biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6820.sbgn,MetaCyc,,MetaCyc,PWY-6820,diphyllin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6821.sbgn,MetaCyc,,MetaCyc,PWY-6821,&kappa;-carrageenan degradation,metacyc.SBGN,metacyc.SBGN
PWY-6822.sbgn,MetaCyc,,MetaCyc,PWY-6822,&iota;-carrageenan degradation,metacyc.SBGN,metacyc.SBGN
PWY-6823.sbgn,MetaCyc,,MetaCyc,PWY-6823,molybdenum cofactor biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6824.sbgn,MetaCyc,,MetaCyc,PWY-6824,justicidin B biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6825.sbgn,MetaCyc,,MetaCyc,PWY-6825,phosphatidylcholine biosynthesis V,metacyc.SBGN,metacyc.SBGN
PWY-6826.sbgn,MetaCyc,,MetaCyc,PWY-6826,phosphatidylcholine biosynthesis VI,metacyc.SBGN,metacyc.SBGN
PWY-6827.sbgn,MetaCyc,,MetaCyc,PWY-6827,gellan degradation,metacyc.SBGN,metacyc.SBGN
PWY-6828.sbgn,MetaCyc,,MetaCyc,PWY-6828,linezolid resistance,metacyc.SBGN,metacyc.SBGN
PWY-6829.sbgn,MetaCyc,,MetaCyc,PWY-6829,tRNA methylation (yeast),metacyc.SBGN,metacyc.SBGN
PWY-6830.sbgn,MetaCyc,,MetaCyc,PWY-6830,superpathway of methanogenesis,metacyc.SBGN,metacyc.SBGN
PWY-6831.sbgn,MetaCyc,,MetaCyc,PWY-6831,pyrrolnitrin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6832.sbgn,MetaCyc,,MetaCyc,PWY-6832,2-aminoethylphosphonate degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6834.sbgn,MetaCyc,,MetaCyc,PWY-6834,spermidine biosynthesis III,metacyc.SBGN,metacyc.SBGN
PWY-6835.sbgn,MetaCyc,,MetaCyc,PWY-6835,6-gingerol biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6836.sbgn,MetaCyc,,MetaCyc,PWY-6836,santalene biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6837.sbgn,MetaCyc,,MetaCyc,PWY-6837,"fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)",metacyc.SBGN,metacyc.SBGN
PWY-6839.sbgn,MetaCyc,,MetaCyc,PWY-6839,2-aminoethylphosphonate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6840.sbgn,MetaCyc,,MetaCyc,PWY-6840,homoglutathione biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6841.sbgn,MetaCyc,,MetaCyc,PWY-6841,homophytochelatin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6842.sbgn,MetaCyc,,MetaCyc,PWY-6842,glutathione-mediated detoxification II,metacyc.SBGN,metacyc.SBGN
PWY-6845.sbgn,MetaCyc,,MetaCyc,PWY-6845,nitric oxide biosynthesis I (plants),metacyc.SBGN,metacyc.SBGN
PWY-6848.sbgn,MetaCyc,,MetaCyc,PWY-6848,rutin degradation,metacyc.SBGN,metacyc.SBGN
PWY-6852.sbgn,MetaCyc,,MetaCyc,PWY-6852,senecionine N-oxide biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6853.sbgn,MetaCyc,,MetaCyc,PWY-6853,ethylene biosynthesis II (microbes),metacyc.SBGN,metacyc.SBGN
PWY-6854.sbgn,MetaCyc,,MetaCyc,PWY-6854,ethylene biosynthesis III (microbes),metacyc.SBGN,metacyc.SBGN
PWY-6855.sbgn,MetaCyc,,MetaCyc,PWY-6855,chitin degradation I (archaea),metacyc.SBGN,metacyc.SBGN
PWY-6857.sbgn,MetaCyc,,MetaCyc,PWY-6857,retinol biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6859.sbgn,MetaCyc,,MetaCyc,PWY-6859,<i>all-trans</i>-farnesol biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6861.sbgn,MetaCyc,,MetaCyc,PWY-6861,the visual cycle I (vertebrates),metacyc.SBGN,metacyc.SBGN
PWY-6863.sbgn,MetaCyc,,MetaCyc,PWY-6863,pyruvate fermentation to hexanol (engineered),metacyc.SBGN,metacyc.SBGN
PWY-6871.sbgn,MetaCyc,,MetaCyc,PWY-6871,3-methylbutanol biosynthesis (engineered),metacyc.SBGN,metacyc.SBGN
PWY-6872.sbgn,MetaCyc,,MetaCyc,PWY-6872,retinoate biosynthesis I,metacyc.SBGN,metacyc.SBGN
PWY-6873.sbgn,MetaCyc,,MetaCyc,PWY-6873,long chain fatty acid ester synthesis (engineered),metacyc.SBGN,metacyc.SBGN
PWY-6875.sbgn,MetaCyc,,MetaCyc,PWY-6875,retinoate biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6876.sbgn,MetaCyc,,MetaCyc,PWY-6876,isopropanol biosynthesis (engineered),metacyc.SBGN,metacyc.SBGN
PWY-6883.sbgn,MetaCyc,,MetaCyc,PWY-6883,pyruvate fermentation to butanol II (engineered),metacyc.SBGN,metacyc.SBGN
PWY-6887.sbgn,MetaCyc,,MetaCyc,PWY-6887,kauralexin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6888.sbgn,MetaCyc,,MetaCyc,PWY-6888,zealexin biosynthesis,metacyc.SBGN,metacyc.SBGN
